01:50:26.%f,18.71,6.37,-178.59,-5.00,-144.00,-45.00
01:50:26.%f,25.00,3.65,-179.26,-80.00,-46.00,-82.00
01:50:26.%f,27.30,7.51,178.25,105.00,-6.00,-93.00
01:50:27.%f,30.80,8.82,178.13,73.00,-19.00,-141.00
01:50:27.%f,33.32,9.57,179.52,-7.00,-72.00,-24.00
01:50:27.%f,36.16,12.80,178.58,35.00,42.00,15.00
01:50:27.%f,38.33,11.16,175.71,27.00,-15.00,-29.00
01:50:27.%f,41.48,11.80,173.74,14.00,-17.00,-19.00
01:50:27.%f,44.18,11.75,170.73,-23.00,-85.00,79.00
01:50:27.%f,47.87,13.39,166.47,-39.00,-53.00,70.00
01:50:27.%f,49.04,12.57,165.61,54.00,-61.00,11.00
01:50:27.%f,53.12,8.29,165.90,-54.00,-120.00,191.00
01:50:28.%f,54.38,7.50,167.09,-5.00,-58.00,53.00
01:50:28.%f,53.48,10.97,167.32,69.00,-14.00,80.00
01:50:28.%f,53.34,10.58,169.23,42.00,42.00,56.00
01:50:28.%f,52.62,10.79,175.97,61.00,-5.00,36.00
01:50:28.%f,52.41,9.92,177.17,12.00,-42.00,-3.00
01:50:28.%f,52.46,9.18,171.45,58.00,-4.00,-18.00
01:50:28.%f,54.15,8.26,170.08,16.00,13.00,-5.00
01:50:28.%f,55.34,7.33,171.75,76.00,-41.00,-37.00
01:50:28.%f,58.52,6.05,172.28,67.00,68.00,-66.00
01:50:29.%f,60.77,3.81,176.78,89.00,5.00,17.00
01:50:29.%f,64.56,-0.10,-175.24,-56.00,-33.00,123.00
01:50:29.%f,68.74,2.25,-173.77,71.00,-35.00,0.00
01:50:29.%f,70.53,2.53,-178.35,59.00,-45.00,3.00
01:50:29.%f,69.96,2.71,177.22,50.00,-54.00,-33.00
01:50:29.%f,67.29,4.01,172.48,133.00,-42.00,-41.00
01:50:29.%f,66.85,1.31,169.12,-20.00,-16.00,46.00
01:50:29.%f,65.24,3.65,174.02,63.00,-37.00,-25.00
01:50:29.%f,66.74,3.13,178.19,6.00,-32.00,-12.00
01:50:30.%f,68.50,2.09,176.53,28.00,-23.00,-22.00
01:50:30.%f,69.31,1.25,176.08,42.00,-29.00,-5.00
01:50:30.%f,69.69,1.29,175.56,42.00,-31.00,-7.00
01:50:30.%f,70.47,1.04,175.56,-41.00,-17.00,0.00
01:50:30.%f,70.47,1.99,176.65,115.00,-33.00,25.00
01:50:30.%f,71.39,0.24,174.43,266.00,24.00,86.00
01:50:30.%f,70.11,0.49,174.93,328.00,42.00,-33.00
01:50:30.%f,67.61,3.56,178.11,238.00,-30.00,-51.00
01:50:31.%f,66.18,5.75,176.26,25.00,-41.00,23.00
01:50:31.%f,64.32,7.83,176.67,-194.00,-91.00,57.00
01:50:31.%f,62.90,9.39,177.87,-136.00,-45.00,59.00
01:50:31.%f,62.76,8.50,175.68,-182.00,-33.00,-44.00
01:50:31.%f,61.35,8.34,174.91,-95.00,-30.00,15.00
01:50:31.%f,60.33,6.62,174.71,-165.00,0.00,-50.00
01:50:31.%f,59.59,5.89,174.75,-147.00,5.00,-114.00
01:50:31.%f,59.49,5.50,174.55,-263.00,-72.00,-53.00
01:50:31.%f,59.89,4.36,174.52,-136.00,-15.00,-5.00
01:50:32.%f,61.38,1.28,172.87,-134.00,-39.00,-10.00
01:50:32.%f,63.37,-0.02,174.99,40.00,18.00,-47.00
01:50:32.%f,65.41,-2.17,177.14,115.00,-60.00,7.00
01:50:32.%f,68.59,-6.63,174.07,167.00,-51.00,-64.00
01:50:32.%f,71.62,-6.72,173.27,129.00,-60.00,-27.00
01:50:32.%f,73.74,-5.48,176.08,228.00,-100.00,69.00
01:50:32.%f,77.19,-6.29,173.17,361.00,-39.00,47.00
01:50:32.%f,79.41,-9.11,166.27,283.00,43.00,124.00
01:50:32.%f,73.65,-5.58,168.03,293.00,27.00,68.00
01:50:33.%f,65.98,-2.91,173.35,271.00,-8.00,-80.00
01:50:33.%f,57.99,-0.00,175.02,145.00,0.00,-60.00
01:50:33.%f,51.20,5.78,175.72,56.00,31.00,18.00
01:50:33.%f,48.54,13.18,178.54,23.00,-27.00,-113.00
01:50:33.%f,50.88,14.86,177.80,-128.00,-42.00,-64.00
01:50:33.%f,56.58,11.89,176.94,-396.00,-101.00,122.00
01:50:33.%f,58.89,11.60,179.84,-296.00,-44.00,-20.00
01:50:33.%f,61.32,7.39,-177.22,-362.00,-85.00,-1.00
01:50:33.%f,62.21,4.56,-177.65,-276.00,-86.00,-10.00
01:50:34.%f,61.43,2.70,-179.58,-351.00,-24.00,14.00
01:50:34.%f,60.66,1.95,179.51,-181.00,-45.00,-143.00
01:50:34.%f,59.36,2.48,179.49,-126.00,-146.00,-125.00
01:50:34.%f,60.81,-2.22,-179.91,-136.00,-106.00,-100.00
01:50:34.%f,64.97,-6.03,179.07,67.00,-97.00,-48.00
01:50:34.%f,73.37,-12.56,179.22,145.00,-182.00,2.00
01:50:34.%f,83.96,-17.27,174.55,334.00,-144.00,-141.00
01:50:34.%f,93.14,-19.26,169.45,420.00,-132.00,-3.00
01:50:34.%f,97.61,-21.43,164.92,472.00,-142.00,-25.00
01:50:35.%f,93.87,-20.53,163.64,529.00,-122.00,-72.00
01:50:35.%f,84.61,-17.50,168.26,433.00,-110.00,-75.00
01:50:35.%f,75.65,-11.16,172.04,259.00,-103.00,-147.00
01:50:35.%f,68.30,-2.68,175.18,37.00,-138.00,-235.00
01:50:35.%f,62.07,4.56,177.79,-169.00,18.00,-259.00
01:50:35.%f,58.97,9.98,177.52,-292.00,-75.00,-99.00
01:50:35.%f,60.38,15.55,177.99,-300.00,-28.00,-69.00
01:50:35.%f,63.02,18.29,179.37,-406.00,-26.00,118.00
01:50:35.%f,64.11,19.99,179.39,-459.00,-53.00,121.00
01:50:36.%f,63.82,17.43,177.44,-456.00,-52.00,105.00
01:50:36.%f,64.18,11.74,176.93,-593.00,-57.00,161.00
01:50:36.%f,-79.85,7.89,179.67,-265.00,-43.00,-222.00
01:50:36.%f,-76.94,-0.96,-178.67,-231.00,19.00,-257.00
01:50:36.%f,-72.79,-6.35,-178.13,-61.00,-139.00,-215.00
01:50:36.%f,-64.14,-12.23,-179.70,254.00,-152.00,-361.00
01:50:36.%f,-50.91,-18.14,169.71,270.00,-237.00,-263.00
01:50:36.%f,-41.11,-16.35,163.10,461.00,-266.00,-103.00
01:50:36.%f,-34.65,-17.61,159.36,315.00,-305.00,188.00
01:50:37.%f,-34.83,-15.52,154.20,436.00,-157.00,154.00
01:50:37.%f,-42.23,-11.85,158.52,463.00,-207.00,10.00
01:50:37.%f,-51.02,-12.78,161.33,344.00,-60.00,-117.00
01:50:37.%f,-65.46,-5.16,169.69,297.00,-73.00,-240.00
01:50:37.%f,-74.55,1.58,177.55,92.00,-125.00,-229.00
01:50:37.%f,-80.28,4.93,177.58,-64.00,-58.00,-290.00
01:50:37.%f,-85.86,9.65,177.74,-238.00,-76.00,-106.00
01:50:37.%f,-88.60,13.77,176.17,-287.00,-90.00,-48.00
01:50:38.%f,-88.92,16.44,177.57,-381.00,-131.00,55.00
01:50:38.%f,-90.36,17.33,177.50,-349.00,-75.00,96.00
01:50:38.%f,-93.43,17.53,173.48,-333.00,-48.00,96.00
01:50:38.%f,-94.44,15.67,173.52,-436.00,-55.00,3.00
01:50:38.%f,-93.72,15.28,177.14,-346.00,-115.00,-85.00
01:50:38.%f,-88.14,10.37,178.46,-171.00,-38.00,-197.00
01:50:38.%f,-80.29,1.65,176.31,-10.00,-103.00,-197.00
01:50:38.%f,-68.43,-7.70,169.92,180.00,-171.00,-242.00
01:51:26.%f,0.00,0.00,0.00,0.00,0.00,0.00
01:51:26.%f,0.00,0.00,0.00,0.00,0.00,0.00
01:51:26.%f,0.00,0.00,0.00,0.00,0.00,0.00
01:51:26.%f,0.00,0.00,0.00,0.00,0.00,0.00
01:51:26.%f,0.00,0.00,0.00,0.00,0.00,0.00
01:51:26.%f,0.00,0.00,0.00,0.00,0.00,0.00
01:51:27.%f,15.84,9.58,-178.15,56.00,-36.00,-79.00
01:51:27.%f,19.37,-1.75,-177.55,-72.00,-9.00,103.00
01:51:27.%f,22.15,-10.20,-177.24,-49.00,19.00,53.00
01:51:27.%f,22.41,-11.15,-177.22,0.00,10.00,3.00
01:51:27.%f,22.68,-11.86,-177.24,-51.00,4.00,36.00
01:51:27.%f,24.49,-10.31,-177.46,114.00,-33.00,-27.00
01:51:27.%f,30.73,-10.78,-177.56,-2.00,-42.00,52.00
01:51:27.%f,36.05,-9.37,-177.51,-3.00,15.00,-25.00
01:51:27.%f,36.39,-8.46,-177.59,-71.00,-27.00,0.00
01:51:28.%f,36.28,-8.56,-177.62,11.00,-7.00,-13.00
01:51:28.%f,36.50,-7.36,-177.72,-16.00,-61.00,-25.00
01:51:28.%f,36.20,-2.24,178.77,2.00,-58.00,-44.00
01:51:28.%f,35.27,0.69,174.28,-9.00,71.00,-79.00
01:51:28.%f,33.28,-2.12,-177.67,-65.00,-8.00,-20.00
01:51:28.%f,36.03,-4.31,-173.91,30.00,28.00,-74.00
01:51:28.%f,38.24,-3.44,-177.71,30.00,8.00,-49.00
01:51:28.%f,39.15,-4.77,-178.43,-61.00,-18.00,-47.00
01:51:28.%f,39.69,-3.04,178.32,-76.00,0.00,20.00
01:51:29.%f,40.04,-0.51,178.87,-52.00,-92.00,57.00
01:51:29.%f,40.80,0.73,-179.88,-83.00,-11.00,131.00
01:51:29.%f,41.06,0.85,177.36,-38.00,-70.00,34.00
01:51:29.%f,41.24,0.09,177.54,-75.00,31.00,113.00
01:51:29.%f,39.98,-2.99,179.85,108.00,-45.00,15.00
01:51:29.%f,38.32,-7.07,178.80,-81.00,-2.00,37.00
01:51:29.%f,35.77,-7.31,177.65,61.00,-5.00,-40.00
01:51:29.%f,32.24,-8.30,178.62,1.00,22.00,38.00
01:51:30.%f,30.02,-6.21,-178.45,80.00,25.00,30.00
01:51:30.%f,29.11,-5.45,-176.34,-17.00,-7.00,45.00
01:51:30.%f,29.12,-4.26,-177.45,18.00,-1.00,9.00
01:51:30.%f,29.55,-3.36,-177.67,31.00,0.00,-6.00
01:51:30.%f,30.02,-3.03,-177.52,6.00,13.00,46.00
01:51:30.%f,30.53,-3.38,-178.17,-12.00,-8.00,-3.00
01:51:30.%f,30.58,-2.85,-178.34,23.00,-42.00,-14.00
01:51:30.%f,30.27,-2.78,-178.36,-10.00,-15.00,9.00
01:51:30.%f,29.93,-2.75,-177.74,-29.00,4.00,14.00
01:51:31.%f,29.45,-2.55,-177.52,-28.00,7.00,-3.00
01:51:31.%f,28.84,-2.42,-177.94,-32.00,16.00,-20.00
01:51:31.%f,28.67,-2.26,-178.15,-19.00,0.00,4.00
01:51:31.%f,28.74,-2.06,-177.75,-24.00,-18.00,23.00
01:51:31.%f,28.96,-2.32,-178.17,-1.00,-2.00,4.00
01:51:31.%f,28.93,-2.56,-178.24,-2.00,-5.00,-13.00
01:51:31.%f,28.59,-2.99,-177.17,-5.00,-9.00,26.00
01:51:31.%f,28.62,-3.45,-178.05,12.00,15.00,-2.00
01:51:31.%f,28.94,-3.31,-178.86,3.00,2.00,-4.00
01:51:32.%f,29.47,-3.39,-178.18,-5.00,1.00,30.00
01:51:32.%f,29.69,-3.23,-178.34,41.00,-6.00,18.00
01:51:32.%f,30.01,-3.48,-178.99,10.00,-13.00,-3.00
01:51:32.%f,30.03,-4.01,-179.27,34.00,-12.00,7.00
01:51:32.%f,29.76,-3.60,179.70,155.00,-9.00,-8.00
01:51:32.%f,29.01,-1.76,-179.94,154.00,-7.00,-18.00
01:51:32.%f,27.62,3.14,179.75,86.00,22.00,-16.00
01:51:32.%f,26.49,5.37,179.88,-30.00,-4.00,20.00
01:51:32.%f,25.97,7.10,178.99,-119.00,1.00,3.00
01:51:33.%f,26.01,8.86,177.24,-150.00,-31.00,16.00
01:51:33.%f,26.13,7.69,176.61,-211.00,-2.00,51.00
01:51:33.%f,25.98,6.27,174.05,-168.00,-9.00,11.00
01:51:33.%f,26.69,2.84,173.69,-112.00,-12.00,29.00
01:51:33.%f,26.92,0.08,174.44,-113.00,-15.00,18.00
01:51:33.%f,26.92,-1.95,175.59,-73.00,-1.00,-13.00
01:51:33.%f,-24.65,3.75,-178.28,12.00,13.00,-32.00
01:51:33.%f,25.32,-2.97,175.83,36.00,4.00,-28.00
01:51:33.%f,3.35,-10.71,-53.04,-18.00,22.00,34.00
01:51:34.%f,24.88,-2.69,176.51,-10.00,9.00,36.00
01:51:34.%f,25.34,-2.55,176.57,13.00,10.00,12.00
01:51:34.%f,25.50,-2.63,176.64,17.00,-11.00,-2.00
01:51:34.%f,25.55,-2.34,176.54,3.00,-22.00,-13.00
01:51:34.%f,25.16,-2.53,176.24,-21.00,10.00,11.00
01:51:34.%f,24.75,-3.06,176.28,-143.00,31.00,26.00
01:51:34.%f,23.55,-3.52,175.49,-124.00,30.00,3.00
01:51:34.%f,22.66,-2.70,176.43,-82.00,2.00,21.00
01:51:35.%f,22.40,-3.51,176.76,-63.00,27.00,33.00
01:51:35.%f,23.20,-3.42,178.33,69.00,-45.00,1.00
01:51:35.%f,23.42,-5.40,177.26,4.00,18.00,17.00
01:51:35.%f,24.72,-6.00,175.11,34.00,30.00,-14.00
01:51:35.%f,24.97,-6.80,178.05,65.00,-49.00,46.00
01:51:35.%f,26.42,-7.46,179.32,54.00,26.00,10.00
01:51:35.%f,28.26,-7.82,179.28,23.00,28.00,-22.00
01:51:35.%f,29.86,-8.76,-176.73,67.00,-14.00,14.00
01:51:35.%f,33.28,-9.83,-176.97,30.00,-39.00,24.00
01:51:36.%f,35.52,-11.53,-178.12,77.00,-46.00,-4.00
01:51:36.%f,36.56,-11.17,179.00,124.00,-18.00,2.00
01:51:36.%f,35.72,-10.81,178.03,104.00,-27.00,-8.00
01:51:36.%f,34.30,-9.83,179.23,82.00,-7.00,-8.00
01:51:36.%f,32.02,-9.33,-179.58,39.00,-7.00,-13.00
01:51:36.%f,28.97,-8.27,-179.63,62.00,-2.00,-34.00
01:51:36.%f,26.03,-6.35,-179.79,76.00,12.00,-5.00
01:51:36.%f,24.29,-4.92,-178.81,23.00,16.00,25.00
01:51:36.%f,23.12,-2.40,-179.31,18.00,45.00,-27.00
01:51:37.%f,22.41,-1.02,-177.92,-69.00,10.00,-16.00
01:51:37.%f,22.21,0.82,-177.31,-69.00,-9.00,-8.00
01:51:37.%f,22.99,1.62,-178.94,-67.00,27.00,5.00
01:51:37.%f,23.91,1.94,-178.58,-21.00,7.00,20.00
01:51:37.%f,25.44,1.59,-178.44,-41.00,9.00,23.00
01:51:37.%f,26.47,1.02,-179.85,-57.00,14.00,-25.00
01:51:37.%f,27.28,0.42,-178.27,-25.00,-6.00,-13.00
01:51:37.%f,28.26,-1.06,-177.62,-200.00,1.00,-4.00
01:51:37.%f,28.63,-1.74,-177.81,-322.00,14.00,14.00
01:51:38.%f,27.09,-1.34,-176.85,-287.00,7.00,39.00
01:51:38.%f,24.72,-0.91,-177.95,-237.00,23.00,51.00
01:51:38.%f,23.49,-2.72,-177.48,-157.00,56.00,45.00
01:51:38.%f,22.64,-5.28,-176.80,3.00,-10.00,-30.00
01:51:38.%f,23.24,-8.75,-175.81,141.00,39.00,-158.00
01:51:38.%f,25.77,-9.89,-179.67,104.00,25.00,-108.00
01:51:38.%f,27.21,-11.99,179.13,105.00,-49.00,4.00
01:51:38.%f,30.31,-13.21,178.59,162.00,-40.00,-28.00
01:51:38.%f,32.13,-14.79,178.49,264.00,-28.00,-51.00
01:51:39.%f,31.57,-12.88,176.79,322.00,-16.00,-69.00
01:51:39.%f,29.33,-8.72,178.77,302.00,-40.00,-39.00
01:51:39.%f,24.00,-5.72,-177.05,244.00,-35.00,-87.00
01:51:39.%f,18.49,-1.61,-179.21,120.00,40.00,-94.00
01:51:39.%f,16.10,0.92,-175.93,45.00,20.00,-67.00
01:51:39.%f,16.16,3.44,-174.99,-173.00,-21.00,31.00
01:51:39.%f,21.15,1.27,-179.46,-396.00,121.00,65.00
01:51:39.%f,25.47,0.82,-176.91,-366.00,-6.00,60.00
01:51:39.%f,27.94,-1.06,-176.01,-366.00,39.00,52.00
01:51:40.%f,29.58,-0.79,-177.78,-420.00,44.00,109.00
01:51:40.%f,26.02,-1.02,-174.47,-403.00,-15.00,68.00
01:51:40.%f,23.58,0.27,-174.93,-321.00,-13.00,47.00
01:51:40.%f,22.48,-2.85,-174.84,-60.00,89.00,-60.00
01:51:40.%f,20.68,-6.02,-174.72,102.00,-98.00,-100.00
01:51:40.%f,23.84,-7.43,-177.89,-1.00,-55.00,-65.00
01:51:40.%f,27.59,-10.13,-179.12,211.00,-43.00,-126.00
01:51:40.%f,32.98,-12.31,176.23,366.00,-65.00,-130.00
01:51:40.%f,35.45,-15.18,175.49,509.00,-101.00,-90.00
01:51:41.%f,33.21,-11.33,175.41,460.00,-58.00,-52.00
01:51:41.%f,26.00,-4.80,178.67,304.00,21.00,-95.00
01:51:41.%f,18.77,0.93,-177.15,214.00,-1.00,-144.00
01:51:41.%f,14.67,2.67,-176.61,-209.00,-30.00,-85.00
01:51:41.%f,15.65,9.02,-179.66,-233.00,44.00,-15.00
01:51:41.%f,19.62,11.18,-174.42,-417.00,52.00,70.00
01:51:41.%f,22.78,9.69,-171.40,-513.00,124.00,39.00
01:51:41.%f,25.72,8.64,-177.22,-422.00,130.00,-10.00
01:51:42.%f,25.61,7.76,-177.88,-546.00,-21.00,112.00
01:51:42.%f,24.74,8.59,-179.19,-518.00,21.00,128.00
01:51:42.%f,22.92,7.25,-176.56,-375.00,-118.00,56.00
01:51:42.%f,21.34,2.95,-175.19,-199.00,-74.00,-30.00
01:51:42.%f,21.09,-1.35,-175.80,184.00,109.00,-169.00
01:51:42.%f,23.58,-6.50,-177.84,-14.00,-62.00,-121.00
01:51:42.%f,27.93,-11.08,178.73,101.00,-116.00,-166.00
01:51:42.%f,32.76,-12.56,176.36,360.00,-39.00,-50.00
01:51:42.%f,33.44,-11.83,178.57,419.00,-38.00,13.00
01:51:43.%f,29.64,-8.50,178.25,308.00,-16.00,21.00
01:51:43.%f,23.51,-3.97,-177.93,372.00,-59.00,-60.00
01:51:43.%f,18.71,-0.66,-174.53,16.00,-12.00,-65.00
01:51:43.%f,16.24,2.76,-176.50,-187.00,1.00,-144.00
01:51:43.%f,15.84,5.22,-178.06,-283.00,-5.00,-60.00
01:51:43.%f,16.65,5.58,-178.48,-468.00,-62.00,4.00
01:51:43.%f,16.99,7.33,179.22,-391.00,-1.00,53.00
01:51:43.%f,17.81,7.66,-179.22,-615.00,2.00,221.00
01:51:43.%f,19.00,8.47,-175.10,-507.00,21.00,173.00
01:51:44.%f,-47.55,7.45,-173.46,-485.00,22.00,40.00
01:51:44.%f,-47.26,5.03,-175.03,-383.00,34.00,59.00
01:51:44.%f,-46.72,1.12,-175.12,-215.00,-72.00,-107.00
01:51:44.%f,-46.17,-4.67,-174.45,-69.00,-63.00,-120.00
01:51:44.%f,-46.24,-8.70,-173.21,82.00,-83.00,-125.00
01:51:44.%f,-43.76,-11.96,-173.74,111.00,-40.00,-154.00
01:51:44.%f,-40.74,-13.52,-178.55,323.00,-15.00,-83.00
01:51:44.%f,-36.63,-14.95,177.69,373.00,-16.00,-54.00
01:51:44.%f,-34.93,-13.51,178.19,376.00,-30.00,32.00
01:51:45.%f,-36.24,-11.67,179.49,257.00,12.00,-15.00
01:51:45.%f,-41.30,-8.71,-177.44,323.00,22.00,-140.00
01:51:45.%f,-44.60,-5.69,-175.83,79.00,-98.00,-163.00
01:51:45.%f,-47.35,-2.56,-178.33,-76.00,-56.00,-109.00
01:51:45.%f,-49.61,2.16,179.26,-246.00,-29.00,-47.00
01:51:45.%f,-51.26,5.44,178.74,-427.00,-85.00,23.00
01:51:45.%f,-49.64,7.74,177.63,-356.00,36.00,-31.00
01:51:45.%f,-48.90,8.10,-179.01,-449.00,-55.00,29.00
01:51:45.%f,-48.15,9.44,-177.15,-430.00,24.00,117.00
01:51:46.%f,-47.86,8.58,-176.69,-452.00,-6.00,114.00
01:51:46.%f,-46.52,6.63,-175.32,-321.00,54.00,21.00
01:51:46.%f,39.25,1.61,175.25,-277.00,2.00,-38.00
01:51:46.%f,-43.59,-3.16,-173.97,-154.00,-54.00,-87.00
01:51:46.%f,-40.82,-8.45,-173.78,-79.00,21.00,-26.00
01:51:46.%f,-36.29,-11.75,-174.58,103.00,-79.00,-73.00
01:51:46.%f,-30.39,-15.36,-176.65,138.00,-94.00,-99.00
01:51:46.%f,-28.98,-16.34,179.50,288.00,-89.00,-90.00
01:51:46.%f,-28.04,-17.25,175.14,294.00,-70.00,-30.00
01:51:47.%f,-29.22,-15.21,175.69,263.00,-80.00,-15.00
01:51:47.%f,-33.25,-13.39,178.63,229.00,-30.00,-10.00
01:51:47.%f,-38.84,-11.81,179.58,222.00,-8.00,-83.00
01:51:47.%f,-43.74,-10.57,179.68,-14.00,-55.00,-151.00
01:51:47.%f,-47.85,-7.01,-179.68,-139.00,-58.00,-72.00
01:51:47.%f,-51.37,-1.78,178.94,-231.00,-8.00,-67.00
01:51:47.%f,-52.09,2.28,179.86,-381.00,-46.00,-8.00
01:51:47.%f,-50.93,6.22,-179.54,-400.00,-24.00,37.00
01:51:47.%f,-48.35,8.40,178.83,-473.00,24.00,10.00
01:51:48.%f,-47.49,8.99,-178.78,-466.00,-18.00,123.00
01:51:48.%f,-47.52,8.28,179.95,32303.00,17.00,159.00
01:51:48.%f,-46.60,4.24,-178.86,-356.00,-88.00,248.00
01:51:48.%f,-44.49,-1.49,-178.34,-232.00,-93.00,36.00
01:51:48.%f,-42.88,-7.14,179.97,50.00,34.00,-179.00
01:51:48.%f,-42.02,-10.90,-177.64,109.00,18.00,-167.00
01:51:48.%f,-39.51,-11.52,-176.49,126.00,-31.00,-91.00
01:51:48.%f,-36.50,-12.44,-178.07,97.00,-62.00,-13.00
01:51:49.%f,-33.23,-13.44,177.14,134.00,-30.00,10.00
01:51:49.%f,-31.15,-13.06,174.67,377.00,-32.00,5.00
01:51:49.%f,-30.73,-12.49,177.40,374.00,-50.00,-25.00
01:51:49.%f,-33.16,-9.03,179.46,478.00,43.00,15.00
01:51:49.%f,-37.78,-5.33,178.12,250.00,-169.00,-291.00
01:51:49.%f,-41.89,1.97,179.92,-16.00,-214.00,-430.00
01:51:49.%f,-45.61,8.25,179.61,-461.00,69.00,-215.00
01:51:49.%f,-46.68,13.09,-179.69,-603.00,19.00,24.00
01:51:49.%f,-46.49,16.16,-175.32,-530.00,0.00,155.00
01:51:50.%f,-44.98,17.15,-176.11,-458.00,43.00,129.00
01:53:18.%f,0.00,0.00,0.00,0.00,0.00,0.00
01:53:18.%f,0.00,0.00,0.00,0.00,0.00,0.00
01:53:18.%f,0.00,0.00,0.00,0.00,0.00,0.00
01:53:18.%f,0.00,0.00,0.00,0.00,0.00,0.00
01:53:18.%f,0.00,0.00,0.00,0.00,0.00,0.00
01:53:18.%f,0.00,0.00,0.00,0.00,0.00,0.00
01:53:18.%f,3.02,0.29,179.29,86.00,-49.00,69.00
01:53:19.%f,2.06,-0.69,176.61,-3.00,16.00,56.00
01:53:19.%f,1.59,-0.50,178.81,24.00,-9.00,29.00
01:53:19.%f,1.78,-0.57,-179.91,21.00,8.00,57.00
01:53:19.%f,2.06,-0.67,178.47,42.00,25.00,20.00
01:53:19.%f,2.40,-0.68,176.94,81.00,-5.00,-10.00
01:53:19.%f,2.10,-0.65,177.15,86.00,-26.00,20.00
01:53:19.%f,2.31,-0.52,177.15,14.00,-6.00,7.00
01:53:19.%f,2.26,-0.76,178.32,-3.00,-5.00,-4.00
01:53:20.%f,2.81,-0.57,179.78,7.00,-4.00,-19.00
01:53:20.%f,2.80,-0.69,179.81,-12.00,-12.00,-37.00
01:53:20.%f,2.95,-0.18,179.87,-8.00,-8.00,-1.00
01:53:20.%f,3.18,0.12,-179.88,-9.00,-12.00,-14.00
01:53:20.%f,2.99,0.92,-179.58,69.00,-26.00,-8.00
01:53:20.%f,3.41,1.25,-179.13,7.00,-2.00,1.00
01:53:20.%f,3.17,1.69,-178.26,0.00,2.00,24.00
01:53:20.%f,3.51,1.43,-177.97,-24.00,3.00,13.00
01:53:20.%f,3.96,1.07,-177.57,2.00,4.00,-15.00
01:53:21.%f,4.34,0.76,-178.19,14.00,-15.00,-31.00
01:53:21.%f,4.88,0.96,-178.45,9.00,-14.00,-12.00
01:53:21.%f,5.43,0.81,-177.80,-6.00,-11.00,-8.00
01:53:21.%f,5.50,1.22,-178.01,-20.00,8.00,21.00
01:53:21.%f,5.59,1.18,-178.46,12.00,7.00,8.00
