19:33:24.%f,-58.56,-1.77,178.39,30.00,-18.00,-4.00
19:33:25.%f,-58.93,-1.95,178.01,3.00,-22.00,9.00
19:33:25.%f,-59.27,-1.89,177.33,21.00,-2.00,7.00
19:33:25.%f,-59.27,-2.14,177.49,-16.00,-21.00,10.00
19:33:25.%f,-59.26,-2.42,177.71,-17.00,-7.00,11.00
19:33:25.%f,-59.58,-2.42,177.61,12.00,19.00,5.00
19:33:25.%f,-59.58,-2.26,177.68,11.00,8.00,9.00
19:33:25.%f,-59.35,-2.18,177.95,10.00,5.00,0.00
19:33:25.%f,-59.34,-2.09,177.75,14.00,9.00,5.00
19:33:25.%f,-59.29,-1.99,177.93,5.00,4.00,13.00
19:33:26.%f,-59.11,-1.96,178.14,6.00,-5.00,10.00
19:33:26.%f,-59.06,-1.89,177.90,11.00,6.00,18.00
19:33:26.%f,-58.80,-1.87,178.15,0.00,-10.00,0.00
19:33:26.%f,-58.17,-1.63,178.36,2.00,-20.00,6.00
19:33:26.%f,-57.67,-1.38,178.63,2.00,-11.00,-7.00
19:33:26.%f,-57.51,-0.68,179.37,6.00,-11.00,4.00
19:33:26.%f,-57.73,-0.18,179.32,8.00,15.00,19.00
19:33:26.%f,-57.90,0.03,179.63,13.00,15.00,15.00
19:33:26.%f,-57.54,0.09,-179.98,8.00,9.00,16.00
19:33:27.%f,-57.03,0.30,-179.72,18.00,-10.00,0.00
19:33:27.%f,-57.07,0.33,179.93,17.00,-4.00,-9.00
19:33:27.%f,-57.08,0.52,179.52,9.00,-13.00,-4.00
19:33:27.%f,-57.04,0.67,179.50,7.00,-13.00,3.00
19:33:27.%f,-57.34,0.68,179.41,4.00,2.00,15.00
19:33:27.%f,-57.75,0.71,179.38,7.00,14.00,13.00
19:33:27.%f,-57.81,0.56,179.54,1.00,6.00,0.00
19:33:27.%f,-57.80,0.57,179.54,10.00,4.00,8.00
19:33:27.%f,-57.88,0.39,179.53,-1.00,4.00,3.00
19:33:28.%f,-57.75,0.33,179.65,6.00,2.00,10.00
19:33:28.%f,-57.61,0.21,179.74,25.00,11.00,1.00
19:33:28.%f,-57.46,-0.04,179.68,11.00,4.00,7.00
19:33:28.%f,-57.27,-0.07,179.84,8.00,-3.00,-4.00
19:33:28.%f,-57.12,0.07,179.62,7.00,-2.00,7.00
19:33:28.%f,-57.00,0.26,179.63,10.00,-5.00,0.00
19:33:28.%f,-56.99,0.28,179.50,5.00,6.00,9.00
19:33:28.%f,-56.95,0.17,179.67,1.00,0.00,1.00
19:33:29.%f,-57.06,0.21,179.56,13.00,2.00,21.00
19:33:29.%f,-57.11,-0.01,179.58,6.00,1.00,0.00
19:33:29.%f,-57.08,-0.05,179.56,18.00,12.00,1.00
19:33:29.%f,-56.91,0.02,179.57,19.00,-1.00,7.00
19:33:29.%f,-56.66,-0.06,179.54,2.00,-5.00,0.00
19:33:29.%f,-56.37,-0.07,179.50,3.00,3.00,6.00
19:33:29.%f,-56.22,-0.07,179.52,17.00,3.00,0.00
19:33:29.%f,-56.13,-0.13,179.52,14.00,0.00,-1.00
