10:23:12,0.00,0.00,0.00,0.00,0.00,0.00
10:23:13,0.00,0.00,0.00,0.00,0.00,0.00
10:23:13,0.00,0.00,0.00,0.00,0.00,0.00
10:23:13,0.00,0.00,0.00,0.00,0.00,0.00
10:23:13,0.00,0.00,0.00,0.00,0.00,0.00
10:23:13,0.00,0.00,0.00,0.00,0.00,0.00
10:23:13,-160.36,13.41,-177.67,0.00,-2.00,2.00
10:23:13,-160.36,13.41,-177.67,0.00,1.00,-1.00
10:23:13,-160.36,13.41,-177.67,0.00,0.00,-3.00
10:23:13,-160.36,13.41,-177.67,0.00,0.00,0.00
10:23:14,-160.36,13.41,-177.67,0.00,1.00,-1.00
10:23:14,-160.36,13.41,-177.67,0.00,1.00,-3.00
10:23:14,-160.36,13.41,-177.67,0.00,1.00,-2.00
10:23:14,-160.36,13.41,-177.67,0.00,-1.00,-3.00
10:23:14,-160.36,13.41,-177.67,0.00,0.00,0.00
10:23:14,-160.36,13.41,-177.67,1.00,0.00,-2.00
10:23:14,-160.36,13.41,-177.67,0.00,0.00,0.00
10:23:14,-160.36,13.41,-177.67,1.00,2.00,-1.00
10:23:14,-160.36,13.41,-177.67,0.00,0.00,0.00
10:23:15,-160.36,13.41,-177.67,-1.00,0.00,0.00
10:23:15,-160.36,13.41,-177.67,0.00,0.00,-1.00
10:23:15,-160.36,13.41,-177.67,0.00,2.00,0.00
10:23:15,-160.36,13.41,-177.67,0.00,0.00,0.00
10:23:15,-160.36,13.41,-177.67,0.00,0.00,0.00
10:23:15,-160.36,13.41,-177.67,1.00,0.00,0.00
10:23:15,-160.36,13.41,-177.67,0.00,1.00,0.00
10:23:15,-160.36,13.41,-177.67,0.00,0.00,0.00
10:23:15,-160.36,13.41,-177.67,0.00,0.00,-2.00
10:23:16,-160.36,13.41,-177.67,0.00,0.00,-1.00
10:23:16,-160.36,13.41,-177.67,0.00,0.00,0.00
10:23:16,-160.36,13.41,-177.67,0.00,1.00,-1.00
10:23:16,-160.36,13.41,-177.67,0.00,1.00,-1.00
10:23:16,-160.36,13.41,-177.67,0.00,0.00,0.00
10:23:16,-160.36,13.41,-177.67,0.00,0.00,1.00
10:23:16,-160.36,13.41,-177.67,0.00,0.00,-1.00
10:23:16,-160.36,13.41,-177.67,2.00,0.00,-1.00
10:23:16,-160.36,13.41,-177.67,2.00,1.00,-1.00
10:23:17,-160.36,13.41,-177.67,0.00,0.00,1.00
10:23:17,-160.36,13.41,-177.67,1.00,0.00,0.00
10:23:17,-160.36,13.41,-177.67,0.00,1.00,-1.00
10:23:17,-160.36,13.41,-177.67,0.00,0.00,0.00
10:23:17,-160.36,13.41,-177.67,0.00,1.00,-1.00
10:23:17,-160.36,13.41,-177.67,0.00,2.00,0.00
10:23:17,-160.36,13.41,-177.67,0.00,1.00,1.00
10:23:17,-160.36,13.41,-177.67,2.00,1.00,0.00
10:23:18,-160.36,13.41,-177.67,0.00,0.00,-2.00
10:23:18,-160.36,13.41,-177.67,0.00,1.00,-1.00
10:23:18,-160.36,13.41,-177.67,0.00,0.00,0.00
10:23:18,-160.36,13.41,-177.67,0.00,0.00,1.00
10:23:18,-160.36,13.41,-177.67,0.00,0.00,-2.00
10:23:18,-160.36,13.41,-177.67,1.00,0.00,1.00
10:23:18,-160.36,13.41,-177.67,1.00,0.00,0.00
10:23:18,-160.36,13.41,-177.67,2.00,1.00,-1.00
